date,district,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,lag1_avail,lag2_avail,lag3_avail,yesterday_full
2019-09-22,AGBARA,AGBARA 33,5.0,54.5,Industrial,6,9,19.0,18.0,4.0,0
2019-09-23,AGBARA,AGBARA 33,12.0,138.10000000000002,Industrial,0,9,5.0,19.0,18.0,0
2019-09-24,AGBARA,AGBARA 33,20.0,210.79999999999998,Industrial,1,9,12.0,5.0,19.0,0
2019-09-25,AGBARA,AGBARA 33,16.0,161.79999999999998,Industrial,2,9,20.0,12.0,5.0,0
2019-09-26,AGBARA,AGBARA 33,0.0,0.0,Industrial,3,9,16.0,20.0,12.0,0
2019-09-27,AGBARA,AGBARA 33,12.0,152.70000000000002,Industrial,4,9,0.0,16.0,20.0,0
2019-09-28,AGBARA,AGBARA 33,5.0,46.099999999999994,Industrial,5,9,12.0,0.0,16.0,0
2019-09-29,AGBARA,AGBARA 33,0.0,0.0,Industrial,6,9,5.0,12.0,0.0,0
2019-09-30,AGBARA,AGBARA 33,2.0,23.0,Industrial,0,9,0.0,5.0,12.0,0
2019-10-01,AGBARA,AGBARA 33,8.0,84.89999999999999,Industrial,1,10,2.0,0.0,5.0,0
2019-10-02,AGBARA,AGBARA 33,1.0,10.0,Industrial,2,10,8.0,2.0,0.0,0
2019-10-03,AGBARA,AGBARA 33,17.0,182.70000000000005,Industrial,3,10,1.0,8.0,2.0,0
2019-10-04,AGBARA,AGBARA 33,24.0,271.3,Industrial,4,10,17.0,1.0,8.0,0
2019-10-05,AGBARA,AGBARA 33,24.0,269.9,Industrial,5,10,24.0,17.0,1.0,1
2019-10-06,AGBARA,AGBARA 33,24.0,258.2,Industrial,6,10,24.0,24.0,17.0,1
2019-10-07,AGBARA,AGBARA 33,24.0,243.10000000000002,Industrial,0,10,24.0,24.0,24.0,1
2019-10-08,AGBARA,AGBARA 33,10.0,101.19999999999999,Industrial,1,10,24.0,24.0,24.0,1
2019-10-09,AGBARA,AGBARA 33,24.0,263.6,Industrial,2,10,10.0,24.0,24.0,0
2019-10-10,AGBARA,AGBARA 33,13.0,146.79999999999995,Industrial,3,10,24.0,10.0,24.0,1
2019-10-11,AGBARA,AGBARA 33,0.0,0.0,Industrial,4,10,13.0,24.0,10.0,0
2019-10-12,AGBARA,AGBARA 33,0.0,0.0,Industrial,5,10,0.0,13.0,24.0,0
2019-10-13,AGBARA,AGBARA 33,5.0,63.1,Industrial,6,10,0.0,0.0,13.0,0
2019-10-14,AGBARA,AGBARA 33,15.0,174.20000000000002,Industrial,0,10,5.0,0.0,0.0,0
2019-10-15,AGBARA,AGBARA 33,24.0,266.2,Industrial,1,10,15.0,5.0,0.0,0
2019-10-16,AGBARA,AGBARA 33,24.0,266.4999999999999,Industrial,2,10,24.0,15.0,5.0,1
2019-10-17,AGBARA,AGBARA 33,20.0,205.9,Industrial,3,10,24.0,24.0,15.0,1
2019-10-18,AGBARA,AGBARA 33,8.0,94.3,Industrial,4,10,20.0,24.0,24.0,0
2019-10-19,AGBARA,AGBARA 33,0.0,0.0,Industrial,5,10,8.0,20.0,24.0,0
2019-10-20,AGBARA,AGBARA 33,9.0,103.8,Industrial,6,10,0.0,8.0,20.0,0
2019-10-21,AGBARA,AGBARA 33,0.0,0.0,Industrial,0,10,9.0,0.0,8.0,0
2019-10-22,AGBARA,AGBARA 33,9.0,112.7,Industrial,1,10,0.0,9.0,0.0,0
2019-10-23,AGBARA,AGBARA 33,3.0,38.4,Industrial,2,10,9.0,0.0,9.0,0
2019-10-24,AGBARA,AGBARA 33,1.0,10.1,Industrial,3,10,3.0,9.0,0.0,0
2019-10-25,AGBARA,AGBARA 33,21.0,232.49999999999997,Industrial,4,10,1.0,3.0,9.0,0
2019-10-26,AGBARA,AGBARA 33,20.0,207.2,Industrial,5,10,21.0,1.0,3.0,0
2019-10-27,AGBARA,AGBARA 33,0.0,0.0,Industrial,6,10,20.0,21.0,1.0,0
2019-10-28,AGBARA,AGBARA 33,3.0,30.3,Industrial,0,10,0.0,20.0,21.0,0
2019-10-29,AGBARA,AGBARA 33,6.0,50.10000000000001,Industrial,1,10,3.0,0.0,20.0,0
2019-10-30,AGBARA,AGBARA 33,1.0,9.5,Industrial,2,10,6.0,3.0,0.0,0
2019-10-31,AGBARA,AGBARA 33,22.0,235.79999999999995,Industrial,3,10,1.0,6.0,3.0,0
2019-11-01,AGBARA,AGBARA 33,14.0,145.3,Industrial,4,11,22.0,1.0,6.0,0
2019-11-02,AGBARA,AGBARA 33,4.0,44.3,Industrial,5,11,14.0,22.0,1.0,0
2019-11-03,AGBARA,AGBARA 33,24.0,278.19999999999993,Industrial,6,11,4.0,14.0,22.0,0
2019-11-04,AGBARA,AGBARA 33,14.0,157.39999999999998,Industrial,0,11,24.0,4.0,14.0,1
2019-11-05,AGBARA,AGBARA 33,1.0,12.3,Industrial,1,11,14.0,24.0,4.0,0
2019-11-06,AGBARA,AGBARA 33,23.0,275.9,Industrial,2,11,1.0,14.0,24.0,0
2019-11-07,AGBARA,AGBARA 33,13.0,160.1,Industrial,3,11,23.0,1.0,14.0,0
2019-11-08,AGBARA,AGBARA 33,10.0,119.69999999999999,Industrial,4,11,13.0,23.0,1.0,0
2019-11-09,AGBARA,AGBARA 33,3.0,38.4,Industrial,5,11,10.0,13.0,23.0,0
2019-11-10,AGBARA,AGBARA 33,0.0,0.0,Industrial,6,11,3.0,10.0,13.0,0
2019-11-11,AGBARA,AGBARA 33,3.0,27.8,Industrial,0,11,0.0,3.0,10.0,0
2019-11-12,AGBARA,AGBARA 33,24.0,265.4,Industrial,1,11,3.0,0.0,3.0,0
2019-11-13,AGBARA,AGBARA 33,18.0,212.90000000000003,Industrial,2,11,24.0,3.0,0.0,1
2019-11-14,AGBARA,AGBARA 33,1.0,13.5,Industrial,3,11,18.0,24.0,3.0,0
2019-11-15,AGBARA,AGBARA 33,21.0,255.89999999999998,Industrial,4,11,1.0,18.0,24.0,0
2019-11-16,AGBARA,AGBARA 33,3.0,39.2,Industrial,5,11,21.0,1.0,18.0,0
2019-11-17,AGBARA,AGBARA 33,16.0,196.10000000000002,Industrial,6,11,3.0,21.0,1.0,0
2019-11-18,AGBARA,AGBARA 33,23.0,262.8,Industrial,0,11,16.0,3.0,21.0,0
2019-11-19,AGBARA,AGBARA 33,9.0,26.0,Industrial,1,11,23.0,16.0,3.0,0
2019-11-20,AGBARA,AGBARA 33,24.0,57.2,Industrial,2,11,9.0,23.0,16.0,0
2019-11-21,AGBARA,AGBARA 33,23.0,57.6,Industrial,3,11,24.0,9.0,23.0,1
2019-11-22,AGBARA,AGBARA 33,0.0,0.0,Industrial,4,11,23.0,24.0,9.0,0
2019-11-23,AGBARA,AGBARA 33,2.0,23.4,Industrial,5,11,0.0,23.0,24.0,0
2019-11-24,AGBARA,AGBARA 33,16.0,209.9,Industrial,6,11,2.0,0.0,23.0,0
2019-11-25,AGBARA,AGBARA 33,16.0,188.39999999999998,Industrial,0,11,16.0,2.0,0.0,0
2019-11-26,AGBARA,AGBARA 33,14.0,152.5,Industrial,1,11,16.0,16.0,2.0,0
2019-11-27,AGBARA,AGBARA 33,1.0,10.9,Industrial,2,11,14.0,16.0,16.0,0
2019-11-28,AGBARA,AGBARA 33,0.0,0.0,Industrial,3,11,1.0,14.0,16.0,0
2019-11-29,AGBARA,AGBARA 33,6.0,16.4,Industrial,4,11,0.0,1.0,14.0,0
2019-11-30,AGBARA,AGBARA 33,13.0,52.79999999999999,Industrial,5,11,6.0,0.0,1.0,0
2019-12-01,AGBARA,AGBARA 33,19.0,162.6,Industrial,6,12,13.0,6.0,0.0,0
2019-12-02,AGBARA,AGBARA 33,17.0,197.09999999999997,Industrial,0,12,19.0,13.0,6.0,0
2019-12-03,AGBARA,AGBARA 33,20.0,220.99999999999997,Industrial,1,12,17.0,19.0,13.0,0
2019-12-04,AGBARA,AGBARA 33,18.0,220.19999999999996,Industrial,2,12,20.0,17.0,19.0,0
2019-12-05,AGBARA,AGBARA 33,18.0,205.20000000000002,Industrial,3,12,18.0,20.0,17.0,0
2019-12-06,AGBARA,AGBARA 33,17.0,187.5,Industrial,4,12,18.0,18.0,20.0,0
2019-12-07,AGBARA,AGBARA 33,5.0,50.0,Industrial,5,12,17.0,18.0,18.0,0
2019-12-08,AGBARA,AGBARA 33,15.0,190.1,Industrial,6,12,5.0,17.0,18.0,0
2019-12-09,AGBARA,AGBARA 33,15.0,168.3,Industrial,0,12,15.0,5.0,17.0,0
2019-12-10,AGBARA,AGBARA 33,4.0,38.199999999999996,Industrial,1,12,15.0,15.0,5.0,0
2019-12-11,AGBARA,AGBARA 33,3.0,24.799999999999997,Industrial,2,12,4.0,15.0,15.0,0
2019-12-12,AGBARA,AGBARA 33,1.0,11.0,Industrial,3,12,3.0,4.0,15.0,0
2019-12-13,AGBARA,AGBARA 33,14.0,161.20000000000002,Industrial,4,12,1.0,3.0,4.0,0
2019-12-14,AGBARA,AGBARA 33,24.0,266.2,Industrial,5,12,14.0,1.0,3.0,0
2019-12-15,AGBARA,AGBARA 33,8.0,95.50000000000001,Industrial,6,12,24.0,14.0,1.0,1
2019-12-16,AGBARA,AGBARA 33,0.0,0.0,Industrial,0,12,8.0,24.0,14.0,0
2019-12-17,AGBARA,AGBARA 33,7.0,95.9,Industrial,1,12,0.0,8.0,24.0,0
2019-12-18,AGBARA,AGBARA 33,24.0,279.79999999999995,Industrial,2,12,7.0,0.0,8.0,0
2019-12-19,AGBARA,AGBARA 33,19.0,226.60000000000002,Industrial,3,12,24.0,7.0,0.0,1
2019-12-20,AGBARA,AGBARA 33,6.0,73.5,Industrial,4,12,19.0,24.0,7.0,0
2019-12-21,AGBARA,AGBARA 33,5.0,56.199999999999996,Industrial,5,12,6.0,19.0,24.0,0
2019-12-22,AGBARA,AGBARA 33,1.0,12.4,Industrial,6,12,5.0,6.0,19.0,0
2019-12-23,AGBARA,AGBARA 33,18.0,213.79999999999998,Industrial,0,12,1.0,5.0,6.0,0
2019-12-24,AGBARA,AGBARA 33,24.0,287.59999999999997,Industrial,1,12,18.0,1.0,5.0,0
2019-12-25,AGBARA,AGBARA 33,19.0,257.9,Industrial,2,12,24.0,18.0,1.0,1
2019-12-26,AGBARA,AGBARA 33,20.0,260.59999999999997,Industrial,3,12,19.0,24.0,18.0,0
2019-12-27,AGBARA,AGBARA 33,15.0,191.10000000000005,Industrial,4,12,20.0,19.0,24.0,0
2019-12-28,AGBARA,AGBARA 33,18.0,221.0,Industrial,5,12,15.0,20.0,19.0,0
2019-12-29,AGBARA,AGBARA 33,5.0,67.2,Industrial,6,12,18.0,15.0,20.0,0
2019-12-30,AGBARA,AGBARA 33,24.0,281.2,Industrial,0,12,5.0,18.0,15.0,0
2019-12-31,AGBARA,AGBARA 33,21.0,249.29999999999998,Industrial,1,12,24.0,5.0,18.0,1
2020-01-01,AGBARA,AGBARA 33,22.0,253.3,Industrial,2,1,21.0,24.0,5.0,0
2020-01-02,AGBARA,AGBARA 33,24.0,254.4,Industrial,3,1,22.0,21.0,24.0,0
2020-01-03,AGBARA,AGBARA 33,24.0,265.20000000000005,Industrial,4,1,24.0,22.0,21.0,1
2020-01-04,AGBARA,AGBARA 33,1.0,10.4,Industrial,5,1,24.0,24.0,22.0,1
2020-01-05,AGBARA,AGBARA 33,19.0,198.09999999999997,Industrial,6,1,1.0,24.0,24.0,0
2020-01-06,AGBARA,AGBARA 33,3.0,22.6,Industrial,0,1,19.0,1.0,24.0,0
2020-01-07,AGBARA,AGBARA 33,4.0,37.7,Industrial,1,1,3.0,19.0,1.0,0
2020-01-08,AGBARA,AGBARA 33,24.0,290.6,Industrial,2,1,4.0,3.0,19.0,0
2020-01-09,AGBARA,AGBARA 33,16.0,189.09999999999997,Industrial,3,1,24.0,4.0,3.0,1
2020-01-10,AGBARA,AGBARA 33,0.0,0.0,Industrial,4,1,16.0,24.0,4.0,0
2020-01-11,AGBARA,AGBARA 33,0.0,0.0,Industrial,5,1,0.0,16.0,24.0,0
2020-01-12,AGBARA,AGBARA 33,8.0,23.7,Industrial,6,1,0.0,0.0,16.0,0
2020-01-13,AGBARA,AGBARA 33,24.0,124.50000000000001,Industrial,0,1,8.0,0.0,0.0,0
2020-01-14,AGBARA,AGBARA 33,22.0,235.2,Industrial,1,1,24.0,8.0,0.0,1
2020-01-15,AGBARA,AGBARA 33,8.0,102.5,Industrial,2,1,22.0,24.0,8.0,0
2020-01-16,AGBARA,AGBARA 33,7.0,84.3,Industrial,3,1,8.0,22.0,24.0,0
2020-01-17,AGBARA,AGBARA 33,8.0,105.7,Industrial,4,1,7.0,8.0,22.0,0
2020-01-18,AGBARA,AGBARA 33,4.0,56.8,Industrial,5,1,8.0,7.0,8.0,0
2020-01-19,AGBARA,AGBARA 33,13.0,157.90000000000003,Industrial,6,1,4.0,8.0,7.0,0
2020-01-20,AGBARA,AGBARA 33,24.0,296.19999999999993,Industrial,0,1,13.0,4.0,8.0,0
2020-01-21,AGBARA,AGBARA 33,12.0,137.1,Industrial,1,1,24.0,13.0,4.0,1
2020-01-22,AGBARA,AGBARA 33,12.0,144.0,Industrial,2,1,12.0,24.0,13.0,0
2020-01-23,AGBARA,AGBARA 33,20.0,232.2,Industrial,3,1,12.0,12.0,24.0,0
2020-01-24,AGBARA,AGBARA 33,13.0,165.0,Industrial,4,1,20.0,12.0,12.0,0
2020-01-25,AGBARA,AGBARA 33,6.0,82.89999999999999,Industrial,5,1,13.0,20.0,12.0,0
2020-01-26,AGBARA,AGBARA 33,24.0,292.2,Industrial,6,1,6.0,13.0,20.0,0
2020-01-27,AGBARA,AGBARA 33,24.0,278.1000000000001,Industrial,0,1,24.0,6.0,13.0,1
2020-01-28,AGBARA,AGBARA 33,5.0,41.1,Industrial,1,1,24.0,24.0,6.0,1
2020-01-29,AGBARA,AGBARA 33,24.0,289.7,Industrial,2,1,5.0,24.0,24.0,0
2020-01-30,AGBARA,AGBARA 33,8.0,89.3,Industrial,3,1,24.0,5.0,24.0,1
2020-01-31,AGBARA,AGBARA 33,20.0,240.20000000000002,Industrial,4,1,8.0,24.0,5.0,0
2020-02-01,AGBARA,AGBARA 33,1.0,13.3,Industrial,5,2,20.0,8.0,24.0,0
2020-02-02,AGBARA,AGBARA 33,14.0,178.90000000000003,Industrial,6,2,1.0,20.0,8.0,0
2020-02-03,AGBARA,AGBARA 33,24.0,258.8,Industrial,0,2,14.0,1.0,20.0,0
2020-02-04,AGBARA,AGBARA 33,18.0,204.4,Industrial,1,2,24.0,14.0,1.0,1
2020-02-05,AGBARA,AGBARA 33,19.0,238.10000000000002,Industrial,2,2,18.0,24.0,14.0,0
2020-02-06,AGBARA,AGBARA 33,12.0,136.7,Industrial,3,2,19.0,18.0,24.0,0
2020-02-07,AGBARA,AGBARA 33,4.0,56.8,Industrial,4,2,12.0,19.0,18.0,0
2020-02-08,AGBARA,AGBARA 33,19.0,239.80000000000004,Industrial,5,2,4.0,12.0,19.0,0
2020-02-09,AGBARA,AGBARA 33,13.0,158.7,Industrial,6,2,19.0,4.0,12.0,0
2020-02-10,AGBARA,AGBARA 33,0.0,0.0,Industrial,0,2,13.0,19.0,4.0,0
2020-02-11,AGBARA,AGBARA 33,0.0,0.0,Industrial,1,2,0.0,13.0,19.0,0
2020-02-12,AGBARA,AGBARA 33,7.0,79.6,Industrial,2,2,0.0,0.0,13.0,0
2020-02-13,AGBARA,AGBARA 33,8.0,84.6,Industrial,3,2,7.0,0.0,0.0,0
2020-02-14,AGBARA,AGBARA 33,21.0,113.2,Industrial,4,2,8.0,7.0,0.0,0
2020-02-15,AGBARA,AGBARA 33,22.0,266.8,Industrial,5,2,21.0,8.0,7.0,0
2020-02-16,AGBARA,AGBARA 33,19.0,240.59999999999997,Industrial,6,2,22.0,21.0,8.0,0
2020-02-17,AGBARA,AGBARA 33,12.0,155.99999999999994,Industrial,0,2,19.0,22.0,21.0,0
2020-02-18,AGBARA,AGBARA 33,3.0,36.5,Industrial,1,2,12.0,19.0,22.0,0
2020-02-19,AGBARA,AGBARA 33,14.0,173.6,Industrial,2,2,3.0,12.0,19.0,0
2020-02-20,AGBARA,AGBARA 33,15.0,191.8,Industrial,3,2,14.0,3.0,12.0,0
2020-02-21,AGBARA,AGBARA 33,0.0,0.0,Industrial,4,2,15.0,14.0,3.0,0
2020-02-22,AGBARA,AGBARA 33,6.0,62.699999999999996,Industrial,5,2,0.0,15.0,14.0,0
2020-02-23,AGBARA,AGBARA 33,9.0,105.39999999999999,Industrial,6,2,6.0,0.0,15.0,0
2020-02-24,AGBARA,AGBARA 33,1.0,13.5,Industrial,0,2,9.0,6.0,0.0,0
2020-02-25,AGBARA,AGBARA 33,20.0,247.4,Industrial,1,2,1.0,9.0,6.0,0
2020-02-26,AGBARA,AGBARA 33,2.0,22.8,Industrial,2,2,20.0,1.0,9.0,0
2020-02-27,AGBARA,AGBARA 33,2.0,27.6,Industrial,3,2,2.0,20.0,1.0,0
2020-02-28,AGBARA,AGBARA 33,18.0,236.3,Industrial,4,2,2.0,2.0,20.0,0
2020-02-29,AGBARA,AGBARA 33,17.0,179.69999999999996,Industrial,5,2,18.0,2.0,2.0,0
2020-03-01,AGBARA,AGBARA 33,4.0,45.6,Industrial,6,3,17.0,18.0,2.0,0
2020-03-02,AGBARA,AGBARA 33,9.0,112.80000000000001,Industrial,0,3,4.0,17.0,18.0,0
2020-03-03,AGBARA,AGBARA 33,0.0,0.0,Industrial,1,3,9.0,4.0,17.0,0
2020-03-04,AGBARA,AGBARA 33,4.0,47.400000000000006,Industrial,2,3,0.0,9.0,4.0,0
2020-03-05,AGBARA,AGBARA 33,4.0,58.6,Industrial,3,3,4.0,0.0,9.0,0
2020-03-06,AGBARA,AGBARA 33,10.0,142.7,Industrial,4,3,4.0,4.0,0.0,0
2020-03-07,AGBARA,AGBARA 33,1.0,13.8,Industrial,5,3,10.0,4.0,4.0,0
2020-03-08,AGBARA,AGBARA 33,17.0,222.2,Industrial,6,3,1.0,10.0,4.0,0
2020-03-09,AGBARA,AGBARA 33,3.0,37.6,Industrial,0,3,17.0,1.0,10.0,0
2020-03-10,AGBARA,AGBARA 33,3.0,42.6,Industrial,1,3,3.0,17.0,1.0,0
2020-03-11,AGBARA,AGBARA 33,4.0,55.6,Industrial,2,3,3.0,3.0,17.0,0
2020-03-12,AGBARA,AGBARA 33,2.0,21.2,Industrial,3,3,4.0,3.0,3.0,0
2020-03-13,AGBARA,AGBARA 33,2.0,25.5,Industrial,4,3,2.0,4.0,3.0,0
2020-03-14,AGBARA,AGBARA 33,10.0,137.89999999999998,Industrial,5,3,2.0,2.0,4.0,0
2020-03-15,AGBARA,AGBARA 33,5.0,64.10000000000001,Industrial,6,3,10.0,2.0,2.0,0
2020-03-16,AGBARA,AGBARA 33,7.0,86.2,Industrial,0,3,5.0,10.0,2.0,0
2020-03-17,AGBARA,AGBARA 33,3.0,37.3,Industrial,1,3,7.0,5.0,10.0,0
2020-03-18,AGBARA,AGBARA 33,8.0,105.60000000000001,Industrial,2,3,3.0,7.0,5.0,0
2020-03-19,AGBARA,AGBARA 33,4.0,56.3,Industrial,3,3,8.0,3.0,7.0,0
2020-03-20,AGBARA,AGBARA 33,7.0,91.6,Industrial,4,3,4.0,8.0,3.0,0
2020-03-21,AGBARA,AGBARA 33,3.0,37.3,Industrial,5,3,7.0,4.0,8.0,0
2020-03-22,AGBARA,AGBARA 33,8.0,105.7,Industrial,6,3,3.0,7.0,4.0,0
2020-03-23,AGBARA,AGBARA 33,11.0,141.20000000000002,Industrial,0,3,8.0,3.0,7.0,0
2020-03-24,AGBARA,AGBARA 33,6.0,53.99999999999999,Industrial,1,3,11.0,8.0,3.0,0
2020-03-25,AGBARA,AGBARA 33,1.0,1.7,Industrial,2,3,6.0,11.0,8.0,0
2020-03-26,AGBARA,AGBARA 33,4.0,46.50000000000001,Industrial,3,3,1.0,6.0,11.0,0
2020-03-27,AGBARA,AGBARA 33,8.0,103.6,Industrial,4,3,4.0,1.0,6.0,0
2020-03-28,AGBARA,AGBARA 33,1.0,12.4,Industrial,5,3,8.0,4.0,1.0,0
2020-03-29,AGBARA,AGBARA 33,4.0,50.3,Industrial,6,3,1.0,8.0,4.0,0
2020-03-30,AGBARA,AGBARA 33,1.0,14.7,Industrial,0,3,4.0,1.0,8.0,0
2020-03-31,AGBARA,AGBARA 33,10.0,119.6,Industrial,1,3,1.0,4.0,1.0,0
2020-04-01,AGBARA,AGBARA 33,5.0,24.199999999999996,Industrial,2,4,10.0,1.0,4.0,0
2020-04-02,AGBARA,AGBARA 33,8.0,79.0,Industrial,3,4,5.0,10.0,1.0,0
2020-04-03,AGBARA,AGBARA 33,12.0,132.3,Industrial,4,4,8.0,5.0,10.0,0
2020-04-04,AGBARA,AGBARA 33,4.0,40.3,Industrial,5,4,12.0,8.0,5.0,0
2020-04-05,AGBARA,AGBARA 33,11.0,91.1,Industrial,6,4,4.0,12.0,8.0,0
2020-04-06,AGBARA,AGBARA 33,7.0,74.8,Industrial,0,4,11.0,4.0,12.0,0
2020-04-07,AGBARA,AGBARA 33,12.0,94.4,Industrial,1,4,7.0,11.0,4.0,0
2020-04-08,AGBARA,AGBARA 33,9.0,99.69999999999999,Industrial,2,4,12.0,7.0,11.0,0
2020-04-09,AGBARA,AGBARA 33,20.0,225.79999999999998,Industrial,3,4,9.0,12.0,7.0,0
2020-04-10,AGBARA,AGBARA 33,9.0,106.9,Industrial,4,4,20.0,9.0,12.0,0
2020-04-11,AGBARA,AGBARA 33,14.0,195.9,Industrial,5,4,9.0,20.0,9.0,0
2020-04-12,AGBARA,AGBARA 33,12.0,163.29999999999998,Industrial,6,4,14.0,9.0,20.0,0
2020-04-13,AGBARA,AGBARA 33,11.0,138.79999999999998,Industrial,0,4,12.0,14.0,9.0,0
2020-04-14,AGBARA,AGBARA 33,5.0,20.7,Industrial,1,4,11.0,12.0,14.0,0
2020-04-15,AGBARA,AGBARA 33,24.0,180.89999999999998,Industrial,2,4,5.0,11.0,12.0,0
2020-04-16,AGBARA,AGBARA 33,17.0,170.29999999999998,Industrial,3,4,24.0,5.0,11.0,1
2020-04-17,AGBARA,AGBARA 33,13.0,81.4,Industrial,4,4,17.0,24.0,5.0,0
2020-04-18,AGBARA,AGBARA 33,16.0,121.5,Industrial,5,4,13.0,17.0,24.0,0
2020-04-19,AGBARA,AGBARA 33,16.0,135.0,Industrial,6,4,16.0,13.0,17.0,0
2020-04-20,AGBARA,AGBARA 33,18.0,253.79999999999998,Industrial,0,4,16.0,16.0,13.0,0
2020-04-21,AGBARA,AGBARA 33,9.0,112.5,Industrial,1,4,18.0,16.0,16.0,0
2020-04-22,AGBARA,AGBARA 33,10.0,147.0,Industrial,2,4,9.0,18.0,16.0,0
2020-04-23,AGBARA,AGBARA 33,20.0,255.10000000000002,Industrial,3,4,10.0,9.0,18.0,0
2020-04-24,AGBARA,AGBARA 33,9.0,103.3,Industrial,4,4,20.0,10.0,9.0,0
2020-04-25,AGBARA,AGBARA 33,19.0,267.9,Industrial,5,4,9.0,20.0,10.0,0
2020-04-26,AGBARA,AGBARA 33,10.0,54.599999999999994,Industrial,6,4,19.0,9.0,20.0,0
2020-04-27,AGBARA,AGBARA 33,15.0,31.700000000000003,Industrial,0,4,10.0,19.0,9.0,0
2020-04-28,AGBARA,AGBARA 33,10.0,96.6,Industrial,1,4,15.0,10.0,19.0,0
2020-04-29,AGBARA,AGBARA 33,7.0,87.6,Industrial,2,4,10.0,15.0,10.0,0
2020-04-30,AGBARA,AGBARA 33,8.0,92.10000000000001,Industrial,3,4,7.0,10.0,15.0,0
2020-05-01,AGBARA,AGBARA 33,13.0,155.6,Industrial,4,5,8.0,7.0,10.0,0
2020-05-02,AGBARA,AGBARA 33,22.0,289.6,Industrial,5,5,13.0,8.0,7.0,0
2020-05-03,AGBARA,AGBARA 33,9.0,124.39999999999999,Industrial,6,5,22.0,13.0,8.0,0
2020-05-04,AGBARA,AGBARA 33,11.0,130.6,Industrial,0,5,9.0,22.0,13.0,0
2020-05-05,AGBARA,AGBARA 33,20.0,264.5,Industrial,1,5,11.0,9.0,22.0,0
2020-05-06,AGBARA,AGBARA 33,18.0,237.10000000000002,Industrial,2,5,20.0,11.0,9.0,0
2020-05-07,AGBARA,AGBARA 33,6.0,74.49999999999999,Industrial,3,5,18.0,20.0,11.0,0
2020-05-08,AGBARA,AGBARA 33,7.0,78.4,Industrial,4,5,6.0,18.0,20.0,0
2020-05-09,AGBARA,AGBARA 33,24.0,236.0,Industrial,5,5,7.0,6.0,18.0,0
2020-05-10,AGBARA,AGBARA 33,16.0,181.29999999999998,Industrial,6,5,24.0,7.0,6.0,1
2020-05-11,AGBARA,AGBARA 33,18.0,224.90000000000003,Industrial,0,5,16.0,24.0,7.0,0
2020-05-12,AGBARA,AGBARA 33,24.0,323.50000000000006,Industrial,1,5,18.0,16.0,24.0,0
2020-05-13,AGBARA,AGBARA 33,13.0,167.8,Industrial,2,5,24.0,18.0,16.0,1
2020-05-14,AGBARA,AGBARA 33,12.0,154.2,Industrial,3,5,13.0,24.0,18.0,0
2020-05-15,AGBARA,AGBARA 33,8.0,107.60000000000001,Industrial,4,5,12.0,13.0,24.0,0
2020-05-16,AGBARA,AGBARA 33,20.0,272.7,Industrial,5,5,8.0,12.0,13.0,0
2020-05-17,AGBARA,AGBARA 33,23.0,314.2,Industrial,6,5,20.0,8.0,12.0,0
2020-05-18,AGBARA,AGBARA 33,23.0,308.29999999999995,Industrial,0,5,23.0,20.0,8.0,0
2020-05-19,AGBARA,AGBARA 33,10.0,131.6,Industrial,1,5,23.0,23.0,20.0,0
2020-05-20,AGBARA,AGBARA 33,3.0,40.1,Industrial,2,5,10.0,23.0,23.0,0
2020-05-21,AGBARA,AGBARA 33,9.0,108.8,Industrial,3,5,3.0,10.0,23.0,0
2020-05-22,AGBARA,AGBARA 33,12.0,153.5,Industrial,4,5,9.0,3.0,10.0,0
2020-05-23,AGBARA,AGBARA 33,24.0,314.9,Industrial,5,5,12.0,9.0,3.0,0
2020-05-24,AGBARA,AGBARA 33,24.0,329.2,Industrial,6,5,24.0,12.0,9.0,1
2020-05-25,AGBARA,AGBARA 33,9.0,117.9,Industrial,0,5,24.0,24.0,12.0,1
2020-05-26,AGBARA,AGBARA 33,21.0,276.1,Industrial,1,5,9.0,24.0,24.0,0
2020-05-27,AGBARA,AGBARA 33,8.0,99.10000000000001,Industrial,2,5,21.0,9.0,24.0,0
2020-05-28,AGBARA,AGBARA 33,14.0,182.98000000000005,Industrial,3,5,8.0,21.0,9.0,0
2020-05-29,AGBARA,AGBARA 33,5.0,15.7,Industrial,4,5,14.0,8.0,21.0,0
2020-05-30,AGBARA,AGBARA 33,24.0,148.4,Industrial,5,5,5.0,14.0,8.0,0
2020-05-31,AGBARA,AGBARA 33,18.0,233.99999999999994,Industrial,6,5,24.0,5.0,14.0,1
2020-06-01,AGBARA,AGBARA 33,11.0,129.59999999999997,Industrial,0,6,18.0,24.0,5.0,0
2020-06-02,AGBARA,AGBARA 33,3.0,47.400000000000006,Industrial,1,6,11.0,18.0,24.0,0
2020-06-03,AGBARA,AGBARA 33,22.0,282.99999999999994,Industrial,2,6,3.0,11.0,18.0,0
2020-06-04,AGBARA,AGBARA 33,24.0,302.7,Industrial,3,6,22.0,3.0,11.0,0
2020-06-05,AGBARA,AGBARA 33,23.0,282.40000000000003,Industrial,4,6,24.0,22.0,3.0,1
2020-06-06,AGBARA,AGBARA 33,22.0,296.9,Industrial,5,6,23.0,24.0,22.0,0
2020-06-07,AGBARA,AGBARA 33,23.0,310.50000000000006,Industrial,6,6,22.0,23.0,24.0,0
