date,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,is_weekend,lag1_avail
2021-08-17,BADAGRY 33,6.0,55.2,Commercial,Tuesday,8,0,24.0
2021-08-18,BADAGRY 33,4.0,42.800000000000004,Commercial,Wednesday,8,0,6.0
2021-08-19,BADAGRY 33,3.0,41.7,Commercial,Thursday,8,0,4.0
2021-08-20,BADAGRY 33,8.0,93.29999999999998,Commercial,Friday,8,0,3.0
2021-08-21,BADAGRY 33,11.0,115.4,Commercial,Saturday,8,1,8.0
2021-08-22,BADAGRY 33,13.0,116.4,Commercial,Sunday,8,1,11.0
2021-08-23,BADAGRY 33,4.0,37.5,Commercial,Monday,8,0,13.0
2021-08-24,BADAGRY 33,14.0,135.9,Commercial,Tuesday,8,0,4.0
2021-08-25,BADAGRY 33,14.0,127.09999999999998,Commercial,Wednesday,8,0,14.0
2021-08-26,BADAGRY 33,12.0,114.29999999999997,Commercial,Thursday,8,0,14.0
2021-08-27,BADAGRY 33,7.0,78.39999999999999,Commercial,Friday,8,0,12.0
2021-08-28,BADAGRY 33,20.0,205.2,Commercial,Saturday,8,1,7.0
2021-08-29,BADAGRY 33,17.0,176.1,Commercial,Sunday,8,1,20.0
2021-08-30,BADAGRY 33,16.0,150.10000000000002,Commercial,Monday,8,0,17.0
2021-08-31,BADAGRY 33,11.0,117.1,Commercial,Tuesday,8,0,16.0
2021-09-01,BADAGRY 33,10.0,105.2,Commercial,Wednesday,9,0,11.0
2021-09-02,BADAGRY 33,2.0,20.9,Commercial,Thursday,9,0,10.0
2021-09-03,BADAGRY 33,0.0,0.0,Commercial,Friday,9,0,2.0
2021-09-04,BADAGRY 33,0.0,0.0,Commercial,Saturday,9,1,0.0
2021-09-05,BADAGRY 33,0.0,0.0,Commercial,Sunday,9,1,0.0
2021-09-06,BADAGRY 33,2.0,23.3,Commercial,Monday,9,0,0.0
2021-09-07,BADAGRY 33,4.0,52.599999999999994,Commercial,Tuesday,9,0,2.0
2021-09-08,BADAGRY 33,0.0,0.0,Commercial,Wednesday,9,0,4.0
2021-09-09,BADAGRY 33,0.0,0.0,Commercial,Thursday,9,0,0.0
2021-09-10,BADAGRY 33,0.0,0.0,Commercial,Friday,9,0,0.0
2021-09-11,BADAGRY 33,3.0,34.2,Commercial,Saturday,9,1,0.0
2021-09-12,BADAGRY 33,16.0,160.3,Commercial,Sunday,9,1,3.0
2021-09-13,BADAGRY 33,14.0,137.79999999999998,Commercial,Monday,9,0,16.0
2021-09-14,BADAGRY 33,18.0,171.19999999999996,Commercial,Tuesday,9,0,14.0
2021-09-15,BADAGRY 33,13.0,122.00000000000001,Commercial,Wednesday,9,0,18.0
2021-09-16,BADAGRY 33,3.0,27.7,Commercial,Thursday,9,0,13.0
2021-09-17,BADAGRY 33,10.0,112.2,Commercial,Friday,9,0,3.0
2021-09-18,BADAGRY 33,22.0,226.10000000000005,Commercial,Saturday,9,1,10.0
2021-09-19,BADAGRY 33,20.0,203.29999999999998,Commercial,Sunday,9,1,22.0
2021-09-20,BADAGRY 33,24.0,226.60000000000002,Commercial,Monday,9,0,20.0
2021-09-21,BADAGRY 33,24.0,229.29999999999998,Commercial,Tuesday,9,0,24.0
2021-09-22,BADAGRY 33,9.0,98.0,Commercial,Wednesday,9,0,24.0
2021-09-23,BADAGRY 33,4.0,46.8,Commercial,Thursday,9,0,9.0
2021-09-24,BADAGRY 33,13.0,119.9,Commercial,Friday,9,0,4.0
2021-09-25,BADAGRY 33,9.0,88.50000000000001,Commercial,Saturday,9,1,13.0
2021-09-26,BADAGRY 33,5.0,49.7,Commercial,Sunday,9,1,9.0
2021-09-27,BADAGRY 33,12.0,110.39999999999999,Commercial,Monday,9,0,5.0
2021-09-28,BADAGRY 33,14.0,152.00000000000003,Commercial,Tuesday,9,0,12.0
2021-09-29,BADAGRY 33,21.0,216.7,Commercial,Wednesday,9,0,14.0
2021-09-30,BADAGRY 33,7.0,71.5,Commercial,Thursday,9,0,21.0
2021-10-01,BADAGRY 33,6.0,72.1,Commercial,Friday,10,0,7.0
2021-10-02,BADAGRY 33,14.0,141.1,Commercial,Saturday,10,1,6.0
2021-10-03,BADAGRY 33,0.0,0.0,Commercial,Sunday,10,1,14.0
2021-10-04,BADAGRY 33,4.0,45.99999999999999,Commercial,Monday,10,0,0.0
2021-10-05,BADAGRY 33,13.0,149.1,Commercial,Tuesday,10,0,4.0
2021-10-06,BADAGRY 33,7.0,73.5,Commercial,Wednesday,10,0,13.0
2021-10-07,BADAGRY 33,7.0,80.1,Commercial,Thursday,10,0,7.0
2021-10-08,BADAGRY 33,22.0,218.70000000000005,Commercial,Friday,10,0,7.0
2021-10-09,BADAGRY 33,11.0,115.5,Commercial,Saturday,10,1,22.0
2021-10-10,BADAGRY 33,0.0,0.0,Commercial,Sunday,10,1,11.0
2021-10-11,BADAGRY 33,11.0,89.19999999999999,Commercial,Monday,10,0,0.0
2021-10-12,BADAGRY 33,11.0,83.3,Commercial,Tuesday,10,0,11.0
2021-10-13,BADAGRY 33,10.0,113.1,Commercial,Wednesday,10,0,11.0
2021-10-14,BADAGRY 33,24.0,254.79999999999998,Commercial,Thursday,10,0,10.0
2021-10-15,BADAGRY 33,7.0,70.5,Commercial,Friday,10,0,24.0
2021-10-16,BADAGRY 33,3.0,30.400000000000002,Commercial,Saturday,10,1,7.0
2021-10-17,BADAGRY 33,22.0,228.9,Commercial,Sunday,10,1,3.0
2021-10-18,BADAGRY 33,3.0,28.200000000000003,Commercial,Monday,10,0,22.0
2021-10-19,BADAGRY 33,13.0,139.99999999999997,Commercial,Tuesday,10,0,3.0
2021-10-20,BADAGRY 33,16.0,152.9,Commercial,Wednesday,10,0,13.0
2021-10-21,BADAGRY 33,17.0,154.9,Commercial,Thursday,10,0,16.0
2021-10-22,BADAGRY 33,4.0,48.7,Commercial,Friday,10,0,17.0
2021-10-23,BADAGRY 33,6.0,74.4,Commercial,Saturday,10,1,4.0
2021-10-24,BADAGRY 33,2.0,21.7,Commercial,Sunday,10,1,6.0
2021-10-25,BADAGRY 33,11.0,113.80000000000001,Commercial,Monday,10,0,2.0
2021-10-26,BADAGRY 33,9.0,85.6,Commercial,Tuesday,10,0,11.0
2021-10-27,BADAGRY 33,2.0,20.5,Commercial,Wednesday,10,0,9.0
2021-10-28,BADAGRY 33,3.0,33.3,Commercial,Thursday,10,0,2.0
2021-10-29,BADAGRY 33,2.0,20.3,Commercial,Friday,10,0,3.0
2021-10-30,BADAGRY 33,4.0,33.6,Commercial,Saturday,10,1,2.0
2021-10-31,BADAGRY 33,14.0,141.09999999999997,Commercial,Sunday,10,1,4.0
2021-11-01,BADAGRY 33,2.0,20.3,Commercial,Monday,11,0,14.0
2021-11-02,BADAGRY 33,0.0,0.0,Commercial,Tuesday,11,0,2.0
2021-11-03,BADAGRY 33,1.0,10.8,Commercial,Wednesday,11,0,0.0
2021-11-04,BADAGRY 33,8.0,96.20000000000002,Commercial,Thursday,11,0,1.0
2021-11-05,BADAGRY 33,14.0,148.2,Commercial,Friday,11,0,8.0
2021-11-06,BADAGRY 33,18.0,149.7,Commercial,Saturday,11,1,14.0
2021-11-07,BADAGRY 33,14.0,113.6,Commercial,Sunday,11,1,18.0
2021-11-08,BADAGRY 33,3.0,33.9,Commercial,Monday,11,0,14.0
2021-11-09,BADAGRY 33,1.0,7.8,Commercial,Tuesday,11,0,3.0
2021-11-10,BADAGRY 33,0.0,0.0,Commercial,Wednesday,11,0,1.0
2021-11-11,BADAGRY 33,5.0,44.6,Commercial,Thursday,11,0,0.0
2021-11-12,BADAGRY 33,21.0,143.60000000000002,Commercial,Friday,11,0,5.0
2021-11-13,BADAGRY 33,21.0,177.30000000000004,Commercial,Saturday,11,1,21.0
2021-11-14,BADAGRY 33,21.0,189.8,Commercial,Sunday,11,1,21.0
2021-11-15,BADAGRY 33,8.0,56.300000000000004,Commercial,Monday,11,0,21.0
2021-11-16,BADAGRY 33,0.0,0.0,Commercial,Tuesday,11,0,8.0
2021-11-17,BADAGRY 33,0.0,0.0,Commercial,Wednesday,11,0,0.0
2021-11-18,BADAGRY 33,5.0,61.1,Commercial,Thursday,11,0,0.0
2021-11-19,BADAGRY 33,1.0,9.8,Commercial,Friday,11,0,5.0
2021-11-20,BADAGRY 33,19.0,213.19999999999996,Commercial,Saturday,11,1,1.0
2021-11-21,BADAGRY 33,16.0,184.1,Commercial,Sunday,11,1,19.0
2021-11-22,BADAGRY 33,4.0,42.4,Commercial,Monday,11,0,16.0
2021-11-23,BADAGRY 33,7.0,84.2,Commercial,Tuesday,11,0,4.0
2021-11-24,BADAGRY 33,2.0,18.2,Commercial,Wednesday,11,0,7.0
2021-11-25,BADAGRY 33,23.0,239.1,Commercial,Thursday,11,0,2.0
2021-11-26,BADAGRY 33,13.0,139.4,Commercial,Friday,11,0,23.0
2021-11-27,BADAGRY 33,14.0,148.4,Commercial,Saturday,11,1,13.0
2021-11-28,BADAGRY 33,11.0,126.3,Commercial,Sunday,11,1,14.0
2021-11-29,BADAGRY 33,24.0,254.9,Commercial,Monday,11,0,11.0
2021-11-30,BADAGRY 33,11.0,107.69999999999999,Commercial,Tuesday,11,0,24.0
2019-01-02,BADAGRY EXPRESS,24.0,17.3,Commercial,Wednesday,1,0,24.0
2019-01-03,BADAGRY EXPRESS,14.0,9.6,Commercial,Thursday,1,0,24.0
2019-01-04,BADAGRY EXPRESS,24.0,61.9,Commercial,Friday,1,0,14.0
2019-01-05,BADAGRY EXPRESS,24.0,42.4,Commercial,Saturday,1,1,24.0
2019-01-06,BADAGRY EXPRESS,24.0,30.1,Commercial,Sunday,1,1,24.0
2019-01-07,BADAGRY EXPRESS,16.0,40.4,Commercial,Monday,1,0,24.0
2019-01-08,BADAGRY EXPRESS,24.0,33.5,Commercial,Tuesday,1,0,16.0
2019-01-09,BADAGRY EXPRESS,24.0,39.300000000000004,Commercial,Wednesday,1,0,24.0
2019-01-10,BADAGRY EXPRESS,18.0,38.400000000000006,Commercial,Thursday,1,0,24.0
2019-01-11,BADAGRY EXPRESS,24.0,39.800000000000004,Commercial,Friday,1,0,18.0
2019-01-12,BADAGRY EXPRESS,24.0,36.800000000000004,Commercial,Saturday,1,1,24.0
2019-01-13,BADAGRY EXPRESS,24.0,41.1,Commercial,Sunday,1,1,24.0
2019-01-14,BADAGRY EXPRESS,8.0,7.3,Commercial,Monday,1,0,24.0
2019-01-15,BADAGRY EXPRESS,0.0,0.0,Commercial,Tuesday,1,0,8.0
2019-01-16,BADAGRY EXPRESS,12.0,16.1,Commercial,Wednesday,1,0,0.0
2019-01-17,BADAGRY EXPRESS,18.0,25.300000000000004,Commercial,Thursday,1,0,12.0
2019-01-18,BADAGRY EXPRESS,16.0,13.600000000000001,Commercial,Friday,1,0,18.0
2019-01-19,BADAGRY EXPRESS,24.0,11.100000000000001,Commercial,Saturday,1,1,16.0
2019-01-20,BADAGRY EXPRESS,24.0,20.8,Commercial,Sunday,1,1,24.0
2019-01-21,BADAGRY EXPRESS,13.0,27.200000000000003,Commercial,Monday,1,0,24.0
2019-01-22,BADAGRY EXPRESS,24.0,32.7,Commercial,Tuesday,1,0,13.0
2019-01-23,BADAGRY EXPRESS,24.0,15.599999999999998,Commercial,Wednesday,1,0,24.0
2019-01-24,BADAGRY EXPRESS,16.0,14.799999999999999,Commercial,Thursday,1,0,24.0
2019-01-25,BADAGRY EXPRESS,22.0,16.900000000000002,Commercial,Friday,1,0,16.0
2019-01-26,BADAGRY EXPRESS,24.0,18.8,Commercial,Saturday,1,1,22.0
2019-01-27,BADAGRY EXPRESS,24.0,43.6,Commercial,Sunday,1,1,24.0
2019-01-28,BADAGRY EXPRESS,14.0,14.2,Commercial,Monday,1,0,24.0
2019-01-29,BADAGRY EXPRESS,21.0,29.5,Commercial,Tuesday,1,0,14.0
2019-01-30,BADAGRY EXPRESS,24.0,25.2,Commercial,Wednesday,1,0,21.0
2019-01-31,BADAGRY EXPRESS,18.0,30.299999999999997,Commercial,Thursday,1,0,24.0
2019-02-01,BADAGRY EXPRESS,24.0,27.39999999999999,Commercial,Friday,2,0,18.0
2019-02-02,BADAGRY EXPRESS,24.0,41.5,Commercial,Saturday,2,1,24.0
2019-02-03,BADAGRY EXPRESS,24.0,33.7,Commercial,Sunday,2,1,24.0
2019-02-04,BADAGRY EXPRESS,17.0,54.89999999999999,Commercial,Monday,2,0,24.0
2019-02-05,BADAGRY EXPRESS,24.0,32.8,Commercial,Tuesday,2,0,17.0
2019-02-06,BADAGRY EXPRESS,24.0,48.599999999999994,Commercial,Wednesday,2,0,24.0
2019-02-07,BADAGRY EXPRESS,15.0,18.4,Commercial,Thursday,2,0,24.0
2019-02-08,BADAGRY EXPRESS,24.0,5.1,Commercial,Friday,2,0,15.0
2019-02-09,BADAGRY EXPRESS,24.0,28.2,Commercial,Saturday,2,1,24.0
2019-02-10,BADAGRY EXPRESS,24.0,33.4,Commercial,Sunday,2,1,24.0
2019-02-11,BADAGRY EXPRESS,15.0,31.900000000000002,Commercial,Monday,2,0,24.0
2019-02-12,BADAGRY EXPRESS,24.0,42.800000000000004,Commercial,Tuesday,2,0,15.0
2019-02-13,BADAGRY EXPRESS,24.0,40.1,Commercial,Wednesday,2,0,24.0
2019-02-14,BADAGRY EXPRESS,20.0,36.0,Commercial,Thursday,2,0,24.0
2019-02-15,BADAGRY EXPRESS,8.0,5.9,Commercial,Friday,2,0,20.0
2019-02-16,BADAGRY EXPRESS,0.0,0.0,Commercial,Saturday,2,1,8.0
2019-02-17,BADAGRY EXPRESS,14.0,52.79999999999999,Commercial,Sunday,2,1,0.0
2019-02-18,BADAGRY EXPRESS,17.0,28.8,Commercial,Monday,2,0,14.0
2019-02-19,BADAGRY EXPRESS,4.0,9.7,Commercial,Tuesday,2,0,17.0
2019-02-20,BADAGRY EXPRESS,13.0,18.5,Commercial,Wednesday,2,0,4.0
2019-02-21,BADAGRY EXPRESS,24.0,40.199999999999996,Commercial,Thursday,2,0,13.0
2019-02-22,BADAGRY EXPRESS,24.0,36.20000000000001,Commercial,Friday,2,0,24.0
2019-02-23,BADAGRY EXPRESS,24.0,41.199999999999996,Commercial,Saturday,2,1,24.0
2019-02-24,BADAGRY EXPRESS,14.0,42.5,Commercial,Sunday,2,1,24.0
2019-02-25,BADAGRY EXPRESS,12.0,15.299999999999997,Commercial,Monday,2,0,14.0
2019-02-26,BADAGRY EXPRESS,6.0,21.799999999999997,Commercial,Tuesday,2,0,12.0
2019-02-27,BADAGRY EXPRESS,23.0,47.50000000000001,Commercial,Wednesday,2,0,6.0
2019-02-28,BADAGRY EXPRESS,5.0,15.8,Commercial,Thursday,2,0,23.0
2019-03-01,BADAGRY EXPRESS,0.0,0.0,Commercial,Friday,3,0,5.0
2019-03-02,BADAGRY EXPRESS,7.0,12.4,Commercial,Saturday,3,1,0.0
2019-03-03,BADAGRY EXPRESS,24.0,44.0,Commercial,Sunday,3,1,7.0
2019-03-04,BADAGRY EXPRESS,15.0,51.59999999999999,Commercial,Monday,3,0,24.0
2019-03-05,BADAGRY EXPRESS,7.0,30.5,Commercial,Tuesday,3,0,15.0
2019-03-06,BADAGRY EXPRESS,17.0,30.699999999999996,Commercial,Wednesday,3,0,7.0
2019-03-07,BADAGRY EXPRESS,4.0,0.0,Commercial,Thursday,3,0,17.0
2019-03-08,BADAGRY EXPRESS,24.0,21.1,Commercial,Friday,3,0,4.0
2019-03-09,BADAGRY EXPRESS,24.0,32.2,Commercial,Saturday,3,1,24.0
2019-03-10,BADAGRY EXPRESS,10.0,12.2,Commercial,Sunday,3,1,24.0
2019-03-11,BADAGRY EXPRESS,20.0,58.099999999999994,Commercial,Monday,3,0,10.0
2019-03-12,BADAGRY EXPRESS,23.0,49.79999999999999,Commercial,Tuesday,3,0,20.0
2019-03-13,BADAGRY EXPRESS,18.0,10.1,Commercial,Wednesday,3,0,23.0
2019-03-14,BADAGRY EXPRESS,0.0,0.0,Commercial,Thursday,3,0,18.0
2019-03-15,BADAGRY EXPRESS,11.0,32.1,Commercial,Friday,3,0,0.0
2019-03-16,BADAGRY EXPRESS,22.0,29.5,Commercial,Saturday,3,1,11.0
2019-03-17,BADAGRY EXPRESS,24.0,49.7,Commercial,Sunday,3,1,22.0
2019-03-18,BADAGRY EXPRESS,13.0,41.199999999999996,Commercial,Monday,3,0,24.0
2019-03-19,BADAGRY EXPRESS,22.0,54.79999999999999,Commercial,Tuesday,3,0,13.0
2019-03-20,BADAGRY EXPRESS,24.0,34.2,Commercial,Wednesday,3,0,22.0
2019-03-21,BADAGRY EXPRESS,22.0,38.69999999999999,Commercial,Thursday,3,0,24.0
2019-03-22,BADAGRY EXPRESS,1.0,0.0,Commercial,Friday,3,0,22.0
2019-03-23,BADAGRY EXPRESS,23.0,24.299999999999997,Commercial,Saturday,3,1,1.0
2019-03-24,BADAGRY EXPRESS,18.0,38.8,Commercial,Sunday,3,1,23.0
2019-03-25,BADAGRY EXPRESS,24.0,19.4,Commercial,Monday,3,0,18.0
2019-03-26,BADAGRY EXPRESS,23.0,33.8,Commercial,Tuesday,3,0,24.0
2019-03-27,BADAGRY EXPRESS,24.0,23.7,Commercial,Wednesday,3,0,23.0
2019-03-28,BADAGRY EXPRESS,15.0,15.200000000000001,Commercial,Thursday,3,0,24.0
2019-03-29,BADAGRY EXPRESS,24.0,33.6,Commercial,Friday,3,0,15.0
2019-03-30,BADAGRY EXPRESS,24.0,48.699999999999996,Commercial,Saturday,3,1,24.0
2019-03-31,BADAGRY EXPRESS,24.0,28.3,Commercial,Sunday,3,1,24.0
2019-04-01,BADAGRY EXPRESS,19.0,33.5,Commercial,Monday,4,0,24.0
2019-04-02,BADAGRY EXPRESS,24.0,42.60000000000001,Commercial,Tuesday,4,0,19.0
2019-04-03,BADAGRY EXPRESS,10.0,7.6,Commercial,Wednesday,4,0,24.0
2019-04-04,BADAGRY EXPRESS,6.0,0.0,Commercial,Thursday,4,0,10.0
2019-04-05,BADAGRY EXPRESS,22.0,28.7,Commercial,Friday,4,0,6.0
2019-04-06,BADAGRY EXPRESS,17.0,34.5,Commercial,Saturday,4,1,22.0
2019-04-07,BADAGRY EXPRESS,14.0,4.5,Commercial,Sunday,4,1,17.0
2019-04-08,BADAGRY EXPRESS,5.0,21.4,Commercial,Monday,4,0,14.0
2019-04-09,BADAGRY EXPRESS,24.0,47.199999999999996,Commercial,Tuesday,4,0,5.0
2019-04-10,BADAGRY EXPRESS,22.0,48.80000000000001,Commercial,Wednesday,4,0,24.0
2019-04-11,BADAGRY EXPRESS,19.0,31.699999999999996,Commercial,Thursday,4,0,22.0
2019-04-12,BADAGRY EXPRESS,20.0,33.00000000000001,Commercial,Friday,4,0,19.0
2019-04-13,BADAGRY EXPRESS,7.0,16.3,Commercial,Saturday,4,1,20.0
2019-04-14,BADAGRY EXPRESS,24.0,33.4,Commercial,Sunday,4,1,7.0
2019-04-15,BADAGRY EXPRESS,23.0,26.0,Commercial,Monday,4,0,24.0
2019-04-16,BADAGRY EXPRESS,8.0,22.400000000000006,Commercial,Tuesday,4,0,23.0
2019-04-17,BADAGRY EXPRESS,9.0,33.699999999999996,Commercial,Wednesday,4,0,8.0
2019-04-18,BADAGRY EXPRESS,24.0,46.9,Commercial,Thursday,4,0,9.0
2019-04-19,BADAGRY EXPRESS,24.0,53.9,Commercial,Friday,4,0,24.0
2019-04-20,BADAGRY EXPRESS,24.0,69.39999999999999,Commercial,Saturday,4,1,24.0
2019-04-21,BADAGRY EXPRESS,24.0,58.000000000000014,Commercial,Sunday,4,1,24.0
2019-04-22,BADAGRY EXPRESS,24.0,28.6,Commercial,Monday,4,0,24.0
2019-04-23,BADAGRY EXPRESS,16.0,31.799999999999997,Commercial,Tuesday,4,0,24.0
2019-04-24,BADAGRY EXPRESS,5.0,13.4,Commercial,Wednesday,4,0,16.0
2019-04-25,BADAGRY EXPRESS,21.0,54.50000000000001,Commercial,Thursday,4,0,5.0
2019-04-26,BADAGRY EXPRESS,11.0,11.0,Commercial,Friday,4,0,21.0
2019-04-27,BADAGRY EXPRESS,9.0,12.2,Commercial,Saturday,4,1,11.0
2019-04-28,BADAGRY EXPRESS,16.0,38.59999999999999,Commercial,Sunday,4,1,9.0
2019-04-29,BADAGRY EXPRESS,23.0,35.1,Commercial,Monday,4,0,16.0
2019-04-30,BADAGRY EXPRESS,24.0,45.69999999999998,Commercial,Tuesday,4,0,23.0
2019-05-01,BADAGRY EXPRESS,22.0,58.89999999999999,Commercial,Wednesday,5,0,24.0
2019-05-02,BADAGRY EXPRESS,17.0,51.5,Commercial,Thursday,5,0,22.0
2019-05-03,BADAGRY EXPRESS,11.0,43.599999999999994,Commercial,Friday,5,0,17.0
2019-05-04,BADAGRY EXPRESS,9.0,31.9,Commercial,Saturday,5,1,11.0
2019-05-05,BADAGRY EXPRESS,24.0,29.4,Commercial,Sunday,5,1,9.0
2019-05-06,BADAGRY EXPRESS,12.0,30.8,Commercial,Monday,5,0,24.0
2019-05-07,BADAGRY EXPRESS,24.0,65.4,Commercial,Tuesday,5,0,12.0
2019-05-08,BADAGRY EXPRESS,15.0,43.6,Commercial,Wednesday,5,0,24.0
2019-05-09,BADAGRY EXPRESS,5.0,16.7,Commercial,Thursday,5,0,15.0
2019-05-10,BADAGRY EXPRESS,9.0,47.3,Commercial,Friday,5,0,5.0
2019-05-11,BADAGRY EXPRESS,22.0,72.60000000000001,Commercial,Saturday,5,1,9.0
2019-05-12,BADAGRY EXPRESS,24.0,60.000000000000014,Commercial,Sunday,5,1,22.0
2019-05-13,BADAGRY EXPRESS,14.0,35.599999999999994,Commercial,Monday,5,0,24.0
2019-05-14,BADAGRY EXPRESS,24.0,81.69999999999999,Commercial,Tuesday,5,0,14.0
2019-05-15,BADAGRY EXPRESS,15.0,31.999999999999996,Commercial,Wednesday,5,0,24.0
2019-05-16,BADAGRY EXPRESS,0.0,0.0,Commercial,Thursday,5,0,15.0
2019-05-17,BADAGRY EXPRESS,0.0,0.0,Commercial,Friday,5,0,0.0
2019-05-18,BADAGRY EXPRESS,0.0,0.0,Commercial,Saturday,5,1,0.0
2019-05-19,BADAGRY EXPRESS,17.0,66.0,Commercial,Sunday,5,1,0.0
2019-05-20,BADAGRY EXPRESS,6.0,4.9,Commercial,Monday,5,0,17.0
2019-05-21,BADAGRY EXPRESS,0.0,0.0,Commercial,Tuesday,5,0,6.0
2019-05-22,BADAGRY EXPRESS,8.0,34.5,Commercial,Wednesday,5,0,0.0
2019-05-23,BADAGRY EXPRESS,16.0,76.1,Commercial,Thursday,5,0,8.0
2019-05-24,BADAGRY EXPRESS,23.0,58.099999999999966,Commercial,Friday,5,0,16.0
2019-05-25,BADAGRY EXPRESS,24.0,76.49999999999999,Commercial,Saturday,5,1,23.0
2019-05-26,BADAGRY EXPRESS,24.0,60.6,Commercial,Sunday,5,1,24.0
2019-05-27,BADAGRY EXPRESS,17.0,64.5,Commercial,Monday,5,0,24.0
2019-05-28,BADAGRY EXPRESS,24.0,83.1,Commercial,Tuesday,5,0,17.0
2019-05-29,BADAGRY EXPRESS,23.0,98.20000000000002,Commercial,Wednesday,5,0,24.0
2019-05-30,BADAGRY EXPRESS,24.0,66.2,Commercial,Thursday,5,0,23.0
2019-05-31,BADAGRY EXPRESS,19.0,34.199999999999996,Commercial,Friday,5,0,24.0
2019-06-01,BADAGRY EXPRESS,10.0,17.000000000000004,Commercial,Saturday,6,1,19.0
2019-06-02,BADAGRY EXPRESS,7.0,30.699999999999996,Commercial,Sunday,6,1,10.0
2019-06-03,BADAGRY EXPRESS,9.0,49.2,Commercial,Monday,6,0,7.0
2019-06-04,BADAGRY EXPRESS,24.0,80.3,Commercial,Tuesday,6,0,9.0
2019-06-05,BADAGRY EXPRESS,22.0,72.0,Commercial,Wednesday,6,0,24.0
2019-06-06,BADAGRY EXPRESS,13.0,19.499999999999996,Commercial,Thursday,6,0,22.0
2019-06-07,BADAGRY EXPRESS,10.0,44.2,Commercial,Friday,6,0,13.0
2019-06-08,BADAGRY EXPRESS,17.0,74.09999999999998,Commercial,Saturday,6,1,10.0
2019-06-09,BADAGRY EXPRESS,8.0,21.900000000000002,Commercial,Sunday,6,1,17.0
2019-06-10,BADAGRY EXPRESS,0.0,0.0,Commercial,Monday,6,0,8.0
2019-06-11,BADAGRY EXPRESS,0.0,0.0,Commercial,Tuesday,6,0,0.0
2019-06-12,BADAGRY EXPRESS,9.0,46.20000000000001,Commercial,Wednesday,6,0,0.0
2019-06-13,BADAGRY EXPRESS,0.0,0.0,Commercial,Thursday,6,0,9.0
2019-06-14,BADAGRY EXPRESS,0.0,0.0,Commercial,Friday,6,0,0.0
2019-06-15,BADAGRY EXPRESS,0.0,0.0,Commercial,Saturday,6,1,0.0
2019-06-16,BADAGRY EXPRESS,0.0,0.0,Commercial,Sunday,6,1,0.0
2019-06-17,BADAGRY EXPRESS,0.0,0.0,Commercial,Monday,6,0,0.0
2019-06-18,BADAGRY EXPRESS,0.0,0.0,Commercial,Tuesday,6,0,0.0
2019-06-19,BADAGRY EXPRESS,6.0,9.8,Commercial,Wednesday,6,0,0.0
2019-06-20,BADAGRY EXPRESS,11.0,35.199999999999996,Commercial,Thursday,6,0,6.0
2019-06-21,BADAGRY EXPRESS,9.0,6.800000000000001,Commercial,Friday,6,0,11.0
2019-06-22,BADAGRY EXPRESS,7.0,5.0,Commercial,Saturday,6,1,9.0
2019-06-23,BADAGRY EXPRESS,7.0,1.8,Commercial,Sunday,6,1,7.0
2019-06-24,BADAGRY EXPRESS,24.0,11.899999999999997,Commercial,Monday,6,0,7.0
2019-06-25,BADAGRY EXPRESS,6.0,3.1999999999999997,Commercial,Tuesday,6,0,24.0
2019-06-26,BADAGRY EXPRESS,11.0,5.6,Commercial,Wednesday,6,0,6.0
2019-06-27,BADAGRY EXPRESS,15.0,19.9,Commercial,Thursday,6,0,11.0
2019-06-28,BADAGRY EXPRESS,14.0,58.6,Commercial,Friday,6,0,15.0
2019-06-29,BADAGRY EXPRESS,2.0,9.399999999999999,Commercial,Saturday,6,1,14.0
2019-06-30,BADAGRY EXPRESS,0.0,0.0,Commercial,Sunday,6,1,2.0
2019-07-01,BADAGRY EXPRESS,12.0,59.29999999999998,Commercial,Monday,7,0,0.0
2019-07-02,BADAGRY EXPRESS,6.0,30.8,Commercial,Tuesday,7,0,12.0
2019-07-03,BADAGRY EXPRESS,1.0,5.8,Commercial,Wednesday,7,0,6.0
2019-07-04,BADAGRY EXPRESS,0.0,0.0,Commercial,Thursday,7,0,1.0
2019-07-05,BADAGRY EXPRESS,0.0,0.0,Commercial,Friday,7,0,0.0
2019-07-06,BADAGRY EXPRESS,0.0,0.0,Commercial,Saturday,7,1,0.0
2019-07-07,BADAGRY EXPRESS,13.0,53.099999999999994,Commercial,Sunday,7,1,0.0
2019-07-08,BADAGRY EXPRESS,12.0,47.300000000000004,Commercial,Monday,7,0,13.0
2019-07-09,BADAGRY EXPRESS,16.0,73.3,Commercial,Tuesday,7,0,12.0
2019-07-10,BADAGRY EXPRESS,18.0,61.00000000000001,Commercial,Wednesday,7,0,16.0
2019-07-11,BADAGRY EXPRESS,0.0,0.0,Commercial,Thursday,7,0,18.0
2019-07-12,BADAGRY EXPRESS,8.0,42.1,Commercial,Friday,7,0,0.0
2019-07-13,BADAGRY EXPRESS,13.0,47.10000000000001,Commercial,Saturday,7,1,8.0
2019-07-14,BADAGRY EXPRESS,10.0,34.1,Commercial,Sunday,7,1,13.0
2019-07-15,BADAGRY EXPRESS,24.0,92.0,Commercial,Monday,7,0,10.0
2019-07-16,BADAGRY EXPRESS,16.0,64.79999999999998,Commercial,Tuesday,7,0,24.0
2019-07-17,BADAGRY EXPRESS,14.0,54.7,Commercial,Wednesday,7,0,16.0
